PDZ2,1º DE DEZEMBRO,MTS1,41.1847009942306,-8.69015933552905
ARSR1,ROT. DA AREOSA,PRT3,41.1806499081304,-8.58124141741919
JAS1,JOAQUIM ALVES DA SILVA (SUL),MTS2,41.2163754386673,-8.69220041662562
JAS2,JOAQUIM ALVES DA SILVA (SUL),MTS2,41.2163055044756,-8.69247217579987
BRRS,BARROSA,VNG1,41.1250555463489,-8.61238890341704
TCVC,TV.CONSELHEIRO VELOSO DA CRUZ,VNG1,41.1254722309069,-8.61491669315486
DP5,D.PEDRO V,VNG1,41.123416628058,-8.6093888298806
ALT1,ALTOS,MAI1,41.2369053026049,-8.61295095493134
ALT2,ALTOS,MAI1,41.2369512186487,-8.61273658239312
BRRO4,BARREIRO,VCD8,41.2335686022845,-8.66910579920225
UVDE3,URB. VILA D'ESTE,VNG2,41.0969443981643,-8.58819448990427
DJ1,D.JOÃO I,MTS1,41.176722182224,-8.68680550207792
CFM,COMENDADOR FERREIRA MATOS,MTS1,41.1769444412904,-8.68297224702521
CHAS3,CHÃS,VNG1,41.1422222104416,-8.64211111877782
ARRB3,ARRÁBIDASHOPPING,VNG1,41.1390555006817,-8.63549993825997
VGM5,VASCO DA GAMA,VLG2,41.2450966997481,-8.515222622845
VGM6,VASCO DA GAMA,VLG2,41.2451953064425,-8.51535442695178
TRD6,TRINDADE,PRT1,41.1510325684057,-8.61085378553862
MRI1,MARIANI,VNG1,41.1278611125454,-8.62291660224495
CMV,CÂMARA DE VALONGO,VLG1,41.1909999811214,-8.49838883761755
BRRM2,BR. RAMALDE,PRT2,41.1702574011976,-8.64845846427482
SR4,S. ROQUE,PRT3,41.1664251680242,-8.56689067576674
ACDR2,ALAMEDA CEDRO,VNG1,41.1095277995655,-8.60880556068127
TAZ2,TAPADA AZEVEDO,VLG1,41.201722171599,-8.52688883647762
MCAM2,MONTE CAMPANHÃ,PRT3,41.157002595512,-8.57463536706399
SL2,SANTOS LEITE,MAI1,41.2275052715744,-8.61870842253154
PAS2,P. ABÍLIO SAMPAIO,MAI3,41.2471171353945,-8.61482729319284
RSUL2,RECAREI (SUL),MAI1,41.200971865249,-8.6335436556205
VDV2,VISCONDE DEVESAS,VNG1,41.1225833226171,-8.61449994264625
CPL1,CAMPO LINDO,PRT1,41.1672599428658,-8.61076995788132
MLAR1,MANUEL LARANJEIRA,PRT3,41.1731640426379,-8.59872368328375
NDA2,NOEDA,PRT1,41.1458516891985,-8.58363665180338
JRC3,JOÃO R.CABRILHO,PRT2,41.1553055786091,-8.66072226033176
RSR4,R.SENHOR,PRT2,41.1861631715546,-8.64799845446837
SMAI2,SALGUEIRO MAIA,PRT1,41.1483888917069,-8.63169439349687
STCZ2,S.TA CRUZ,GDM1,41.1611604952741,-8.53156592553123
RGT1,R. GATÕES,MAI1,41.2016451709634,-8.64699261009968
HPRL1,HOSP. PRELADA,PRT1,41.1693205099808,-8.62556391256732
QTL1,QUARTEL MILITAR,PRT2,41.1824990936919,-8.63883268993209
BLRB4,BOLHÃO,PRT1,41.1509758733737,-8.60699735390389
BSEE2,BR.STO.EUGÉNIO (ESCOLA),PRT2,41.1790876474598,-8.6373819732689
BS6,BOAVISTA - B. SUCESSO,PRT1,41.1558221345343,-8.62835333783781
RGR1,REGUEIRA,VNG1,41.1248610969695,-8.62780556020498
QCH2,QUINTA CHÃOS,MAI4,41.2093055133875,-8.54374996193627
C24A2,CAMPO 24 DE AGOSTO,PRT1,41.1486208369036,-8.5977740782175
LMG2,LARGO DOS MOGOS,MAI1,41.2263590288339,-8.60043445790662
CPU1,CAPUCHINHOS,PRT2,41.182237393897,-8.61808082455031
MATI,MATOSINHOS (IGREJA),MTS1,41.1864166088012,-8.68505549034279
RGSM2,RODRIGUES SEMIDE,PRT3,41.1773497549932,-8.58313304874668
ENX1,ENXURREIRAS,PRT3,41.1795237610351,-8.58808732933182
AML3,AMIAL,PRT3,41.1836118917206,-8.61239389794445
AML2,AMIAL,PRT3,41.1831689574214,-8.61280780875037
HSJ11,HOSP. S. JOÃO (CIRCUNVALAÇÃO),PRT3,41.1831115814603,-8.59993813539819
HSJ9,HOSP. S. JOÃO (CIRCUNVALAÇÃO),PRT3,41.1828353918258,-8.59979040620757
HSJ7,HOSP. S. JOÃO (URGÊNCIA),PRT3,41.182836287319,-8.60032328716582
HSJ12,HOSP. S. JOÃO (CIRCUNVALAÇÃO),PRT3,41.1833164588584,-8.60063897471304
STJ4,STA. JUSTA,PRT3,41.1739732709339,-8.58484974113769
TLHR2,TELHEIRA,PRT3,41.1771917355318,-8.61419477782534
ASP3,ASPRELA,PRT3,41.181681825509,-8.59543429694399
IPO5,IPO (CIRCUNVAL.),PRT3,41.1845041660829,-8.60566631736492
SVT2,SILVA TAPADA,PRT1,41.16678870262,-8.59393830601288
IB2,ILHA BRAVA,PRT3,41.1815923632025,-8.60948598532393
IB3,ILHA BRAVA,PRT3,41.1817816316492,-8.60929058960363
IPO4,IPO (CIRCUNVAL.),PRT3,41.1839151435425,-8.60438677565646
ARS2,AREOSA,PRT3,41.1802441063315,-8.58351581607596
VLR5,VILAR,MAI1,41.1952777484949,-8.61413891364025
PDV3,PEDRA VERDE,MAI1,41.1933333078078,-8.61683688515634
MOIN3,MOINHOS,MAI1,41.193916652195,-8.61863891614178
MAIN3,MAÍNÇA,MAI1,41.1973333122011,-8.61980555060878
ART7,ARROTEIA,MAI1,41.1998055232624,-8.62202772505955
QRS1,QUEIRÃOS,MAI1,41.2031389031175,-8.62297226859837
RMST3,RUA DE MOSTEIRO,MAI1,41.2052221899142,-8.62022217543476
EZC3,EZEQUIEL CAMPOS,MAI1,41.2106266413363,-8.62886122960315
DBT1,DR DOMINGOS BONTEMPO,MAI1,41.2048344670258,-8.63811524702132
DBT2,DR.DOMINGOS BONTEMPO,MAI1,41.2049901991884,-8.638083421895
EZC4,EZEQUIEL CAMPOS,MAI1,41.2105000127884,-8.62880554264434
RMST4,RUA DE MOSTEIRO,MAI1,41.2050000276459,-8.62061110437119
QRS2,QUEIRÃOS,MAI1,41.2032777242201,-8.62308334795038
QCM3,QUATRO CAMINHOS,PRT2,41.1897063436585,-8.65165904333694
SRHE3,SRA.HORA (METRO),PRT2,41.1864722505652,-8.65497225078684
CNV1,CEMITÉRIO NOVO,MAI1,41.2042782090721,-8.60843849738703
ISCP2,ISCAP,MAI1,41.1888616634054,-8.59900966228774
CSSM1,C. SAÚDE S. MAMEDE,MAI1,41.1982026522967,-8.61086403589951
SMMM2,S. MAMEDE (MERCADO),MAI1,41.1905291549342,-8.61190807332852
SMM1,S. MAMEDE,MAI1,41.193881696064,-8.61119349234946
FNTE1,FONTE,MAI4,41.2202564599555,-8.5455925346539
ERMD1,ERMIDA,MAI4,41.2221830530729,-8.54083621649918
HSJ1,HOSP. S. JOÃO (METRO),PRT3,41.1833944810201,-8.60257081550432
PAST1,PASTELEIRA,PRT2,41.1557756241619,-8.65452205765523
CPOV1,CASA DO POVO,MTS2,41.218655398233,-8.67394823394032
PLNT1,PLANETÁRIO,PRT1,41.1530942658215,-8.63828886750567
AALB,AFONSO ALBUQUERQUE,PRT2,41.1588150642884,-8.6623307525236
HIP2,HIPERMERCADO,MAI3,41.2477222095411,-8.6191666029029
BIC4,BICALHO,PRT1,41.1483889128827,-8.63713887236816
MCU3,MACAU,MAI1,41.2311762513852,-8.61352917462992
MTD1,MATADOURO,MAI4,41.2158113689115,-8.59692494627115
TARG1,TV. DE ARDEGÃES,MAI4,41.2289721801258,-8.56983332723166
CRM2,CASA DE RAMALDE,PRT2,41.1683916692558,-8.64585378501513
APRD1,ARCO DO PRADO,VNG1,41.1266671630726,-8.62512490655616
CGG,COMBATENTES G.GUERRA,GDM1,41.1434999593704,-8.53427774892321
VDES,VILA D' ESTE (ESCOLAS),VNG2,41.0984444153513,-8.59141671049064
AR2,ALMIRANTE REIS,MAI1,41.1942500037708,-8.60500000457906
BS5,BOAVISTA-B.SUCESSO,PRT1,41.156156866278,-8.62857304866752
1CDR2,RUA CÂNDIDO DOS REIS,MTS1,41.1992781703886,-8.65756982394735
1SGZ1,AV. SALGADO ZENHA,MTS1,41.195138873826,-8.66088892412102
1SGZ2,AV. SALGADO ZENHA,MTS1,41.1951110963244,-8.66072216864944
PASS,PASSEIO ALEGRE,PRT2,41.1477091141312,-8.66762490994829
TVA1,TV. ALDEIA,PRT3,41.1524079157069,-8.56343009920649
AS1,ANTÓNIO SANTOS,MAI4,41.2063888887572,-8.58336109389545
VL2,VILAR,GDM1,41.1550150513812,-8.52996138582815
DQL1,DUQUE LOULÉ,PRT1,41.1455321861289,-8.60361611371884
SHRM2,SRA. HORA (METRO),PRT2,41.1871943879915,-8.65413888286715
AZC3,AZENHA DE CIMA,PRT2,41.177161397578,-8.66068086505923
BS9,BOAVISTA (BOM SUCESSO),PRT1,41.1556998479921,-8.6283762423157
CNT4,CANTAREIRA,PRT2,41.148083340705,-8.66533331777473
HSS1,HOSP. SANTOS SILVA,VNG2,41.1053333459591,-8.59097224194779
ARRB2,ARRÁBIDASHOPPING,VNG1,41.1391943968339,-8.63569442801924
UVDE2,URB. VILA D'ESTE,VNG2,41.0969810215141,-8.58799596431392
COVN1,COVINA,MAI4,41.2102427254471,-8.53016572777756
CCB2,CAMILO C. BRANCO,VNG1,41.1384895732242,-8.63366521550586
EMZ1,EGAS MONIZ,VNG2,41.1078610981358,-8.59400000028375
MV1,MONTE DA VIRGEM,VNG2,41.1040264998918,-8.58942154644836
NTRT1,NUNO TRISTÃO,VNG4,41.091862408842,-8.65361225392604
CBD1,CABEDA,VLG2,41.2233193855186,-8.53263832663335
HSJ2,HOSP. S. JOÃO (METRO),PRT3,41.1833389989922,-8.60237638417563
SRHH2,SRA. HORA (HIPER),MTS1,41.181381943162,-8.65924756241256
4CAM3,4 CAMINHOS,MAI4,41.2060660343926,-8.52894145660197
PML2,PALMILHEIRA,MAI4,41.2052120607324,-8.55567866442148
PHIP1,PEDRO HISPANO,MAI4,41.2282499824763,-8.56247222919329
RIGR1,R. IGREJA,MAI4,41.2201666228354,-8.55786114331563
LGM1,L.GO MONTINHO,VNG1,41.1349753085887,-8.63046674041323
AH,ALEX. HERCULANO,VNG1,41.1356831145201,-8.63240293544469
AGRO2,AGRO,VNG1,41.136020182239,-8.6250869336816
NZ1,NAZARÃES,VNG4,41.1009382658876,-8.6509776558763
UVDE1,URB. VILA D ESTE,VNG2,41.0975555745105,-8.58849998516517
VLR2,VILAR,VLG2,41.2321810733289,-8.54492998470098
VALC2,VALONGO (CENTRO),VLG1,41.1899444562945,-8.49761114630002
RLC2,RIO LEÇA,MAI4,41.2244162278594,-8.55576326236746
ART8,ARROTEIA,MAI1,41.1996666728682,-8.62194443078626
MAIN4,MAÍNÇA,MAI1,41.1973889097324,-8.61994448664
MOIN4,MOINHOS,MAI1,41.193888907664,-8.61883337184032
PDV4,PEDRA VERDE,MAI1,41.193444416016,-8.61666664754056
VLR6,VILAR,MAI1,41.1951110982758,-8.61430672598592
CVLO2,COVELO,PRT1,41.1653737738053,-8.60588358431793
HUMB1,HUMBERTO DELGADO,MAI4,41.1870000240185,-8.58444437306603
HUMB2,HUMBERTO DELGADO,MAI4,41.187111078643,-8.58452773802909
ARSF3,AREOSA (FEIRA),MAI4,41.185264599109,-8.58220347011398
ARSF4,AREOSA (FEIRA),MAI4,41.1851110618881,-8.58200003571528
RGM,RUI GAMEIRO,MAI1,41.1937777405346,-8.63947219878947
AVLH3,AVILHÓ,MAI1,41.1966388781346,-8.63988888352126
TFV3,TV.FONTE VELHA,MAI1,41.1997226738319,-8.64089958985062
CUSF3,CUSTÓIAS (FEIRA),MAI1,41.2021666071934,-8.64363887821987
GGF,GUIL. G. FERNANDES,PRT1,41.1475602128653,-8.61476664888298
CMO,CARMO,PRT1,41.1472276569054,-8.61695947381185
MIS3,MIOSÓTIS,PRT2,41.1777851655039,-8.61906089348722
COLS,COLISEU DO PORTO,PRT1,41.1466110703925,-8.60469448708929
PRDJ,PR. D. JOÃO I,PRT1,41.1475811967699,-8.60912607741907
TLHR3,R.TELHEIRA,PRT3,41.1778288427241,-8.61461084505317
MIS4,MIOSÓTIS,PRT2,41.1780621109676,-8.61898154826045
BRA5,BR. DO AMIAL,PRT2,41.1768333146696,-8.61999996143924
JPAZ2,JULGADO DE PAZ,PRT2,41.1756666401173,-8.64472226407109
RM4,RAMALDE DO MEIO,PRT2,41.1733333216516,-8.64213887205295
CMG3,CÂMARA DE GAIA,VNG1,41.1305277599094,-8.60658329521126
FRB,FRANCOS (BOMBEIROS),PRT2,41.1704711675065,-8.64292613473066
CSSO1,C.SOCIAL SOUTELO,GDM1,41.1694685928818,-8.55091147868531
URBS1,URB.SOUTELO,GDM1,41.1688007172183,-8.54781420528548
CABN1,CABANAS,GDM1,41.1677499333649,-8.54117418578474
CABN2,CABANAS,GDM1,41.1678332840493,-8.54105554683272
PNG3,PÊGO NEGRO,PRT3,41.1547434097318,-8.56010966682408
JD1,JOÃO DE DEUS,PRT3,41.1577496678772,-8.5579966374934
AREI2,AREIAS,PRT3,41.1591084955401,-8.55577748652738
JD4,JOÃO DE DEUS,PRT3,41.1578666104126,-8.55802717966919
PNG4,PÊGO NEGRO,PRT3,41.1548979943241,-8.56004205149223
TVA2,TV. ALDEIA,PRT3,41.1524983132392,-8.56333538814198
CCA1,CONS.COSTA AROSO,MAI1,41.2388825534083,-8.63281470258775
CCA2,CONS.COSTA AROSO,MAI1,41.239176551478,-8.63349425808766
DJM1,D.JOÃO II (METRO),VNG1,41.1196110549185,-8.60644379164799
DJM2,D.JOÃO II (METRO),VNG1,41.12016669273,-8.60563882397128
FEP1,FACULDADE DE ECONOMIA,PRT3,41.1754999619678,-8.60022216202211
FEP2,FACULDADE DE ECONOMIA,PRT3,41.176222171332,-8.60002781069632
SCAL1,SR. DO CALVÁRIO,GDM1,41.171444440416,-8.55911111752458
SCAL2,SR.DO CALVÁRIO,GDM1,41.1716111226931,-8.55888888619988
FNZ1,FÂNZERES (METRO),GDM1,41.1684444566785,-8.54422217790654
FNZ2,FÂNZERES (METRO),GDM1,41.1686389012886,-8.54436114470479
PRS3,PRESA,VLG1,41.1882005202528,-8.48932063660162
CMS6,CASA DA MÚSICA (METRO),PRT1,41.1615399483737,-8.62982969009506
CTS1,CASTELOS,PRT1,41.1686110865584,-8.63022222515056
CTS2,CASTELOS,PRT1,41.1685277676668,-8.63008336985658
URBP3,URB. PRELADA II,PRT2,41.1724869974107,-8.63571963636554
PREL1,PRELADA,PRT2,41.1734999478822,-8.63747224950558
CAVE4,LGO. DA CRUZ,VNG1,41.1371284735137,-8.61964132407675
MCBL1,MERCADO DO BOLHÃO,PRT1,41.149524557404,-8.60739190005378
SBNT3,EST. S.BENTO,PRT1,41.1447777336355,-8.61133333540896
SCAL4,SR. DO CALVÁRIO,GDM1,41.1718571513044,-8.55858851985097
PASS1,PASSEIO ALEGRE,PRT2,41.1488767083347,-8.67263317022375
DTR,DIU/TEATRO,PRT2,41.1533521202853,-8.67652704855902
MTLB2,MOSTEIRO LEÇA DO BALIO,MAI1,41.2104508357686,-8.62442806494772
MTLB1,MOSTEIRO LEÇA DO BALIO,MAI1,41.2105833571365,-8.62422218616752
CBN1,COMBONIANOS,MAI1,41.2232916176977,-8.61509048840315
FLO1,FLORES,MAI1,41.2169198089014,-8.59954226778339
MTA2,MOUTA,MAI1,41.2112794217903,-8.60426165556422
MTA3,MOUTA,MAI1,41.2112988603878,-8.60408854505356
PDAM3,PADRE AMÉRICO,MAI1,41.2193498397975,-8.60470584898623
PDAM2,PADRE AMÉRICO,MAI1,41.2197168649455,-8.60413155299016
AAX2,ANTONIO ALEIXO,MAI1,41.218450675115,-8.61417515878348
GUFE1,GUEIFÃES (ESC.EB2/3),MAI1,41.2144996691045,-8.60009584424993
GUFE2,GUEIFÃES (ESC.EB2/3),MAI1,41.2142934576901,-8.60043182808433
CTSS2,CATASSOL,MAI1,41.2202948831308,-8.61422412388873
MALM1,MALMEQUERES,MAI1,41.2095650558642,-8.60513165059882
MALM2,MALMEQUERES,MAI1,41.2095826717082,-8.6052271640626
PDAM1,PADRE AMÉRICO,MAI1,41.2196810714001,-8.60396732471055
GUFS2,GUEIFÃES,MAI1,41.2179790475327,-8.60288149376517
FLO2,FLORES,MAI1,41.2166246322779,-8.59972451977836
LAGE2,LAGE,MAI1,41.2303439020163,-8.61947873713903
LAGE3,LAGE,MAI1,41.2302145769988,-8.61920822476083
DMAN1,D. MANUEL II,MAI1,41.2367558194924,-8.60866773567523
DMAN2,D. MANUEL II,MAI1,41.2369338142065,-8.60849785813531
ANTZ1,ANTUNES AZEVEDO,MAI3,41.2416226756524,-8.61098144961953
ANTZ2,ANTUNES AZEVEDO,MAI3,41.2415694960457,-8.61077826609404
VSG1,VASCO GAMA,MAI1,41.2286705494852,-8.61837679438823
ARCO2,ARCO,MAI1,41.2138299843773,-8.60147784106354
OUTE2,OUTEIRO,MAI1,41.2377656559543,-8.60525757638967
VBR2,VISCONDE BARREIROS,MAI1,41.2326392569698,-8.62736388637913
PIN1,PINHEIRAL,MAI1,41.2368425605893,-8.62982899084581
PRU3,PEDRAS RUBRAS,VCD8,41.2387499821935,-8.66683335765389
SL1,SANTOS LEITE,MAI1,41.2274341967462,-8.61890766519888
RCNH1,R.CONCHAS,MAI4,41.221143462212,-8.59032132812311
ARRG1,ARREGADAS,MAI4,41.2164889417151,-8.58506479365456
ESCL,ESCOLAS,PRT3,41.1641863025076,-8.57037044841758
FBC2,FÁBRICA DO COBRE,PRT3,41.1704950972359,-8.56883956269465
BMAF1,BEATA MAFALDA,PRT3,41.1651948100682,-8.57544247292475
BSB,SAPADOR. BOMBEIROS,PRT1,41.163368071324,-8.61567464751422
BCG,BCG,PRT1,41.1636552366185,-8.61795859816389
PISC,PISCINA CONSTITUIÇÃO,PRT1,41.1630384266718,-8.61303009999801
HML1,HOSPITAL MILITAR,PRT1,41.1571757541221,-8.62421814072018
PRR5,PR. DA REPÚBLICA,PRT1,41.1546047108657,-8.61338837757046
CZV1,CRUZ VERMELHA,PRT1,41.1607974344741,-8.62464211204025
NAT2,NATÁRIA,PRT1,41.1672222347609,-8.62430560225017
MTCV,MONTE CATIVO,PRT1,41.1622691915732,-8.61606058694031
CMIC2,CAROLINA MICHAELIS,PRT1,41.1581072055644,-8.62277148557972
MATR,MATERNIDADE,PRT1,41.1509827904635,-8.62276468441399
FIG,FIGUEIROA,PRT1,41.1559563799195,-8.61685642612851
HML2,HOSPITAL MILITAR,PRT1,41.1568065678474,-8.62508389031128
FTC1,FONTE DE CONTUMIL,PRT3,41.168299652404,-8.58274934725725
NAT1,NATÁRIA,PRT1,41.1673333435058,-8.624222190384
QTAM1,QUINTA AMARELA,PRT1,41.1623099476185,-8.62468918474945
QTAM2,QUINTA AMARELA,PRT1,41.1627539888818,-8.62486885029447
AQL1,ANTERO DE QUENTAL,PRT1,41.1626805106214,-8.61019700008461
CVI1,CARVALHIDO,PRT1,41.1665226280822,-8.6249948004954
CVI3,CARVALHIDO,PRT1,41.1670000186615,-8.62602776701539
CZV3,CRUZ VERMELHA,PRT1,41.159527837135,-8.62529360542566
CZV4,CRUZ VERMELHA,PRT1,41.1601798269341,-8.6237796530084
HSM3,HOSP. S.TA MARIA,PRT1,41.1603899766079,-8.61154716723056
MRR2,MARRACUENE,PRT1,41.1625667657911,-8.61975648036147
AZV,AZEVEDO,PRT3,41.1516171981647,-8.56655738974504
BRB3,BERNARDIM RIBEIRO,PRT3,41.1649086472962,-8.56603776443858
BRB4,BERNARDIM RIBEIRO,PRT3,41.1646991635625,-8.56571502935069
ICAM1,IGREJA CAMPANHÃ,PRT3,41.1548613734712,-8.57416825128125
JFB3,JUNTA FREG. BARCA,MAI3,41.2466328719688,-8.61125545034662
GEST,GESTALINHO,MAI3,41.2462471545941,-8.60969099729427
BARC1,BARCA,MAI3,41.2468695384272,-8.60724986208185
BARC2,BARCA,MAI3,41.2469497849667,-8.60744132535665
SRGB3,S.ROQUE G. BARROS,PRT3,41.1660832807125,-8.57033328661485
TRD3,TRINDADE,PRT1,41.1512468398582,-8.60951647204596
TRD4,TRINDADE,PRT1,41.1512263981038,-8.60956040082134
FTMR1,FONTE MOURISCA,VLG1,41.1922006462244,-8.48995937982655
FTMR2,FONTE MOURISCA,VLG1,41.1922544086342,-8.49024659185134
VIS5,VISO (METRO),PRT2,41.1773611404872,-8.64649997924974
MFOT1,MONFORTE,VLG2,41.23135567766,-8.54157322280912
MFOT2,MONFORTE,VLG2,41.2312040947099,-8.54115482253519
MANH1,MANINHOS,MAI1,41.2313171374256,-8.61213471877606
MANH2,MANINHOS,MAI1,41.2312743054127,-8.61160960609626
MS2,MOUZINHO SILVEIRA,PRT1,41.1434377730167,-8.61337077626025
JA1,JARDINS DA ARRÁBIDA,VNG1,41.1389721747334,-8.63961104790017
BRNS,BERNARDO SANTARENO,MTS1,41.1766943864092,-8.67263889656068
ACAR,ANTÓNIO CARNEIRO,MTS1,41.1771944199618,-8.67575000042475
BRBQ4,BAIRRO DA BIQUINHA,MTS1,41.1752777255154,-8.67444448174768
CSRT3,C.SAÚDE RIO TINTO,MAI4,41.1745750972467,-8.56137089378866
CSRT4,C.SAÚDE DE RIO TINTO,MAI4,41.1742698043894,-8.56114247844296
DCS3,DAVID CORREIA DA SILVA,MAI4,41.1724449150756,-8.56034407217571
DCS4,DAVID CORREIA DA SILVA,MAI4,41.1724784312719,-8.56031437987229
PRFL,PR.FILIPA DE LENCASTRE,PRT1,41.1483046015824,-8.61276347355207
CLRG,CLÉRIGOS,PRT1,41.145583351365,-8.61488889380098
PING3,PRAIA DOS INGLESES,PRT2,41.152727358204,-8.67857091251848
PORI2,PRAIA DO OURIGO,PRT2,41.1493762640476,-8.67594177009905
HMCH1,HENRIQUE MACHADO,GDM1,41.1719391208856,-8.55378896642232
HMCH2,HENRIQUE MACHADO,GDM1,41.1721407514095,-8.55370827413157
JD2,JOÃO DE DEUS,VNG1,41.1252499899503,-8.60563882174599
ARRG2,ARREGADAS,MAI4,41.2168888933715,-8.58408329349735
AGR2,AGRA,MAI4,41.2124201378968,-8.59457471084192
IGMI1,IGREJA (MILHEIROS),MAI4,41.2146111083561,-8.58855553203806
